State,District,Year,Crop,Area_Hectare,Production_Tonnes,Yield_Tonnes_per_Hectare
Manipur,Imphal east,2017.0,Banana,401.0,5401.0,13.47
Manipur,Imphal east,2017.0,Cashewnut,37.0,18.0,0.49
Manipur,Imphal east,2017.0,Dry_chillies,33.0,301.0,9.12
Manipur,Imphal east,2017.0,Potato,1180.0,9920.0,8.41
Manipur,Imphal east,2017.0,Sugarcane,620.0,39430.0,63.6
Manipur,Imphal east,2018.0,Banana,412.0,5644.0,13.7
Manipur,Imphal east,2018.0,Dry_chillies,35.0,309.4,8.84
Manipur,Imphal east,2018.0,Potato,1200.0,10020.0,8.35
Manipur,Imphal east,2018.0,Sugarcane,620.0,38500.0,62.1
Manipur,Imphal east,2019.0,Banana,470.0,62735.0,133.48
Manipur,Imphal east,2019.0,Dry_chillies,41.0,274.0,6.68
Manipur,Imphal east,2021.0,Potato,1210.0,10020.0,8.28
Manipur,Imphal east,2021.0,Sugarcane,620.0,39430.0,63.6
Manipur,Imphal east,2022.0,Potato,1250.0,11000.0,8.8
Manipur,Imphal east,2022.0,Sugarcane,600.0,34260.0,57.1
Manipur,Imphal east,2022.0,Wheat,260.0,600.0,2.31
Manipur,Imphal west,1999.0,Dry_chillies,420.0,250.0,0.6
Manipur,Imphal west,1999.0,Onion,110.0,240.0,2.18
Manipur,Imphal west,1999.0,Potato,100.0,520.0,5.2
Manipur,Imphal west,1999.0,Turmeric,10.0,10.0,1.0
Manipur,Imphal west,2000.0,Banana,30.0,380.0,12.67
Manipur,Imphal west,2000.0,Dry_chillies,240.0,150.0,0.63
Manipur,Imphal west,2000.0,Onion,20.0,40.0,2.0
Manipur,Imphal west,2000.0,Potato,90.0,470.0,5.22
Manipur,Imphal west,2000.0,Sugarcane,280.0,9150.0,32.68
Manipur,Imphal west,2001.0,Banana,30.0,390.0,13.0
Manipur,Imphal west,2001.0,Dry_chillies,100.0,60.0,0.6
Manipur,Imphal west,2001.0,Onion,40.0,90.0,2.25
Manipur,Imphal west,2002.0,Banana,190.0,1330.0,7.0
Manipur,Imphal west,2002.0,Bhindi,60.0,210.0,3.5
Manipur,Imphal west,2002.0,Bitter_Gourd,5.0,40.0,8.0
Manipur,Imphal west,2002.0,Bottle_Gourd,6.0,60.0,10.0
Manipur,Imphal west,2002.0,Brinjal,45.0,225.0,5.0
Manipur,Imphal west,2002.0,Cabbage,180.0,2232.0,12.4
Manipur,Imphal west,2002.0,Carrot,32.0,224.0,7.0
Manipur,Imphal west,2002.0,Cauliflower,180.0,997.0,5.54
Manipur,Imphal west,2002.0,Citrus_Fruit,50.0,350.0,7.0
Manipur,Imphal west,2002.0,Dry_chillies,610.0,370.0,0.61
Manipur,Imphal west,2002.0,Jack_Fruit,60.0,420.0,7.0
Manipur,Imphal west,2002.0,Mango,10.0,70.0,7.0
Manipur,Imphal west,2002.0,Onion,70.0,150.0,2.14
Manipur,Imphal west,2002.0,Other_Fresh_Fruits,210.0,1470.0,7.0
Manipur,Imphal west,2002.0,Other_Vegetables,20.0,100.0,5.0
Manipur,Imphal west,2002.0,Papaya,90.0,630.0,7.0
Manipur,Imphal west,2002.0,Pineapple,195.0,1365.0,7.0
Manipur,Imphal west,2002.0,Potato,370.0,1940.0,5.24
Manipur,Imphal west,2002.0,Redish,26.0,260.0,10.0
Manipur,Imphal west,2002.0,Sweet_potato,8.0,22.0,2.75
Manipur,Imphal west,2002.0,Tapioca,5.0,14.0,2.8
Manipur,Imphal west,2002.0,Tomato,70.0,560.0,8.0
Manipur,Imphal west,2002.0,Turmeric,10.0,10.0,1.0
Manipur,Imphal west,2003.0,Banana,202.0,1586.0,7.85
Manipur,Imphal west,2003.0,Bhindi,96.0,326.0,3.4
Manipur,Imphal west,2003.0,Bitter_Gourd,13.0,70.0,5.38
Manipur,Imphal west,2003.0,Bottle_Gourd,13.0,94.0,7.23
Manipur,Imphal west,2003.0,Brinjal,52.0,244.0,4.69
Manipur,Imphal west,2003.0,Cabbage,250.0,3050.0,12.2
Manipur,Imphal west,2003.0,Carrot,35.0,263.0,7.51
Manipur,Imphal west,2003.0,Cauliflower,218.0,1875.0,8.6
Manipur,Imphal west,2003.0,Citrus_Fruit,51.0,245.0,4.8
Manipur,Imphal west,2003.0,Dry_chillies,180.0,110.0,0.61
Manipur,Imphal west,2003.0,Jack_Fruit,50.0,229.0,4.58
Manipur,Imphal west,2003.0,Mango,12.0,61.0,5.08
Manipur,Imphal west,2003.0,Onion,30.0,60.0,2.0
Manipur,Imphal west,2003.0,Other_Fresh_Fruits,266.0,1067.0,4.01
Manipur,Imphal west,2003.0,Other_Vegetables,59.0,428.0,7.25
Manipur,Imphal west,2003.0,Papaya,94.0,545.0,5.8
Manipur,Imphal west,2003.0,Pineapple,230.0,1725.0,7.5
Manipur,Imphal west,2003.0,Pome_Fruit,41.0,129.0,3.15
Manipur,Imphal west,2003.0,Redish,22.0,196.0,8.91
Manipur,Imphal west,2003.0,Sweet_potato,15.0,99.0,6.6
Manipur,Imphal west,2003.0,Tapioca,15.0,84.0,5.6
Manipur,Imphal west,2003.0,Tomato,72.0,576.0,8.0
Manipur,Imphal west,2004.0,Banana,40.0,510.0,12.75
Manipur,Imphal west,2004.0,Dry_chillies,460.0,280.0,0.61
Manipur,Imphal west,2004.0,Onion,110.0,230.0,2.09
Manipur,Imphal west,2004.0,Potato,340.0,1780.0,5.24
Manipur,Imphal west,2004.0,Sugarcane,130.0,4250.0,32.69
Manipur,Imphal west,2005.0,Banana,160.0,2060.0,12.88
Manipur,Imphal west,2005.0,Dry_chillies,270.0,160.0,0.59
Manipur,Imphal west,2005.0,Onion,180.0,380.0,2.11
Manipur,Imphal west,2005.0,Potato,510.0,2670.0,5.24
Manipur,Imphal west,2005.0,Sugarcane,20.0,650.0,32.5
Manipur,Imphal west,2005.0,Turmeric,30.0,20.0,0.67
Manipur,Imphal west,2006.0,Banana,60.0,770.0,12.83
Manipur,Imphal west,2006.0,Dry_chillies,300.0,180.0,0.6
Manipur,Imphal west,2006.0,Onion,20.0,40.0,2.0
Manipur,Imphal west,2006.0,Potato,20.0,110.0,5.5
Manipur,Imphal west,2007.0,Banana,10.0,130.0,13.0
Manipur,Imphal west,2007.0,Dry_chillies,370.0,220.0,0.59
Manipur,Imphal west,2007.0,Onion,30.0,60.0,2.0
Manipur,Imphal west,2007.0,Potato,250.0,1310.0,5.24
Manipur,Imphal west,2007.0,Turmeric,10.0,10.0,1.0
Manipur,Imphal west,2008.0,Banana,580.0,7476.0,12.89
Manipur,Imphal west,2008.0,Dry_chillies,1130.0,8490.0,7.51
Manipur,Imphal west,2008.0,Potato,890.0,7100.0,7.98
Manipur,Imphal west,2008.0,Sugarcane,790.0,43390.0,54.92
Manipur,Imphal west,2008.0,Turmeric,98.0,1090.0,11.12
Manipur,Imphal west,2009.0,Banana,675.0,5775.0,8.56
Manipur,Imphal west,2009.0,Dry_chillies,1145.0,8702.0,7.6
Manipur,Imphal west,2009.0,Potato,920.0,7780.0,8.46
Manipur,Imphal west,2009.0,Sugarcane,560.0,35750.0,63.84
Manipur,Imphal west,2009.0,Turmeric,153.0,1715.0,11.21
Manipur,Imphal west,2010.0,Banana,684.0,8822.0,12.9
Manipur,Imphal west,2010.0,Dry_chillies,1154.0,8211.0,7.12
Manipur,Imphal west,2010.0,Potato,1040.0,8750.0,8.41
Manipur,Imphal west,2010.0,Sugarcane,790.0,43500.0,55.06
Manipur,Imphal west,2010.0,Turmeric,169.0,1885.0,11.15
Manipur,Imphal west,2011.0,Banana,720.0,9352.8,12.99
Manipur,Imphal west,2011.0,Dry_chillies,1168.0,8876.8,7.6
Manipur,Imphal west,2011.0,Potato,1140.0,10150.0,8.9
Manipur,Imphal west,2011.0,Sugarcane,890.0,50260.0,56.47
Manipur,Imphal west,2011.0,Turmeric,192.0,2202.24,11.47
Manipur,Imphal west,2012.0,Banana,756.0,10130.4,13.4
Manipur,Imphal west,2012.0,Dry_chillies,1188.0,9385.2,7.9
Manipur,Imphal west,2012.0,Potato,1240.0,10750.0,8.67
Manipur,Imphal west,2012.0,Sugarcane,810.0,48230.0,59.54
Manipur,Imphal west,2012.0,Turmeric,201.0,2351.7,11.7
Manipur,Imphal west,2013.0,Banana,775.0,10462.5,13.5
Manipur,Imphal west,2013.0,Dry_chillies,1239.0,9775.71,7.89
Manipur,Imphal west,2013.0,Potato,1200.0,10310.0,8.59
Manipur,Imphal west,2013.0,Sugarcane,890.0,51000.0,57.3
Manipur,Imphal west,2013.0,Turmeric,235.0,2820.0,12.0
Manipur,Imphal west,2014.0,Banana,825.0,11220.0,13.6
Manipur,Imphal west,2014.0,Dry_chillies,1296.0,10273.0,7.93
Manipur,Imphal west,2014.0,Potato,1200.0,10310.0,8.59
Manipur,Imphal west,2014.0,Sugarcane,890.0,51000.0,57.3
Manipur,Imphal west,2014.0,Turmeric,262.0,3105.0,11.85
Manipur,Imphal west,2015.0,Banana,832.0,11229.51,13.5
Manipur,Imphal west,2015.0,Dry_chillies,30.0,232.0,7.73
Manipur,Imphal west,2015.0,Potato,1290.0,11180.0,8.67
Manipur,Imphal west,2015.0,Sugarcane,870.0,52290.0,60.1
Manipur,Imphal west,2015.0,Turmeric,300.0,3244.0,10.81
Manipur,Imphal west,2016.0,Banana,834.0,11256.5,13.5
Manipur,Imphal west,2016.0,Dry_chillies,30.0,233.0,7.77
Manipur,Imphal west,2016.0,Potato,1290.0,11180.0,8.67
Manipur,Imphal west,2016.0,Sugarcane,870.0,52290.0,60.1
Manipur,Imphal west,2016.0,Turmeric,302.0,3265.45,10.81
Manipur,Imphal west,2017.0,Banana,836.0,11279.0,13.49
Manipur,Imphal west,2017.0,Dry_chillies,30.0,233.0,7.77
Manipur,Imphal west,2017.0,Potato,1290.0,11180.0,8.67
Manipur,Imphal west,2017.0,Sugarcane,870.0,52290.0,60.1
Manipur,Imphal west,2017.0,Turmeric,306.0,3296.0,10.77
Manipur,Imphal west,2018.0,Banana,871.0,12390.0,14.23
Manipur,Imphal west,2018.0,Dry_chillies,46.0,335.0,7.28
Manipur,Imphal west,2018.0,Potato,1350.0,11270.0,8.35
Manipur,Imphal west,2018.0,Sugarcane,870.0,52290.0,60.1
Manipur,Imphal west,2018.0,Turmeric,306.0,3297.0,10.77
Manipur,Imphal west,2019.0,Banana,746.0,10593.0,14.2
Manipur,Imphal west,2019.0,Dry_chillies,46.0,335.0,7.28
Manipur,Imphal west,2021.0,Potato,1310.0,11000.0,8.4
Manipur,Imphal west,2021.0,Sugarcane,530.0,28770.0,54.28
Manipur,Imphal west,2022.0,Potato,1300.0,11270.0,8.67
Manipur,Imphal west,2022.0,Sugarcane,790.0,46210.0,58.49
Manipur,Imphal west,2022.0,Wheat,260.0,700.0,2.69
Manipur,Senapati,1999.0,Banana,670.0,8620.0,12.87
Manipur,Senapati,1999.0,Dry_chillies,370.0,220.0,0.59
Manipur,Senapati,1999.0,Onion,80.0,170.0,2.13
Manipur,Senapati,1999.0,Potato,350.0,1830.0,5.23
Manipur,Senapati,1999.0,Turmeric,10.0,10.0,1.0
Manipur,Senapati,2000.0,Banana,770.0,9900.0,12.86
Manipur,Senapati,2000.0,Dry_chillies,380.0,230.0,0.61
Manipur,Senapati,2000.0,Onion,90.0,190.0,2.11
Manipur,Senapati,2000.0,Potato,360.0,1890.0,5.25
Manipur,Senapati,2000.0,Sweet_potato,50.0,180.0,3.6
Manipur,Senapati,2001.0,Banana,740.0,9520.0,12.86
Manipur,Senapati,2001.0,Dry_chillies,590.0,1200.0,2.03
Manipur,Senapati,2001.0,Onion,110.0,230.0,2.09
Manipur,Senapati,2001.0,Sweet_potato,10.0,40.0,4.0
Manipur,Senapati,2002.0,Banana,221.0,1820.0,8.24
Manipur,Senapati,2002.0,Bhindi,35.0,115.0,3.29
Manipur,Senapati,2002.0,Brinjal,31.0,192.0,6.19
Manipur,Senapati,2002.0,Cabbage,192.0,2450.0,12.76
Manipur,Senapati,2002.0,Carrot,24.0,170.0,7.08
Manipur,Senapati,2002.0,Cauliflower,20.0,191.0,9.55
Manipur,Senapati,2002.0,Citrus_Fruit,116.0,880.0,7.59
Manipur,Senapati,2002.0,Dry_chillies,260.0,160.0,0.62
Manipur,Senapati,2002.0,Onion,80.0,170.0,2.13
Manipur,Senapati,2002.0,Other_Fresh_Fruits,790.0,2960.0,3.75
Manipur,Senapati,2002.0,Other_Vegetables,25.0,136.0,5.44
Manipur,Senapati,2002.0,Papaya,200.0,1096.0,5.48
Manipur,Senapati,2002.0,Pineapple,2900.0,21000.0,7.24
Manipur,Senapati,2002.0,Pome_Fruit,110.0,350.0,3.18
Manipur,Senapati,2002.0,Potato,1160.0,6070.0,5.23
Manipur,Senapati,2002.0,Redish,23.0,210.0,9.13
Manipur,Senapati,2002.0,Tapioca,6.0,19.0,3.17
Manipur,Senapati,2002.0,Tomato,36.0,305.0,8.47
Manipur,Senapati,2003.0,Banana,229.0,1798.0,7.85
Manipur,Senapati,2003.0,Bhindi,41.0,139.0,3.39
Manipur,Senapati,2003.0,Bitter_Gourd,1.0,5.0,5.0
Manipur,Senapati,2003.0,Bottle_Gourd,2.0,14.0,7.0
Manipur,Senapati,2003.0,Brinjal,22.0,103.0,4.68
Manipur,Senapati,2003.0,Cabbage,241.0,2940.0,12.2
Manipur,Senapati,2003.0,Carrot,20.0,150.0,7.5
Manipur,Senapati,2003.0,Cauliflower,28.0,241.0,8.61
Manipur,Senapati,2003.0,Citrus_Fruit,116.0,557.0,4.8
Manipur,Senapati,2003.0,Dry_chillies,560.0,340.0,0.61
Manipur,Senapati,2003.0,Jack_Fruit,2.0,9.0,4.5
Manipur,Senapati,2003.0,Mango,1.0,5.0,5.0
Manipur,Senapati,2003.0,Onion,200.0,430.0,2.15
Manipur,Senapati,2003.0,Orange,20.0,82.0,4.1
Manipur,Senapati,2003.0,Other_Fresh_Fruits,1132.0,6986.0,6.17
Manipur,Senapati,2003.0,Other_Vegetables,2.0,15.0,7.5
Manipur,Senapati,2003.0,Papaya,201.0,1166.0,5.8
Manipur,Senapati,2003.0,Pineapple,2925.0,21937.0,7.5
Manipur,Senapati,2003.0,Pome_Fruit,108.0,339.0,3.14
Manipur,Senapati,2003.0,Redish,8.0,70.0,8.75
Manipur,Senapati,2003.0,Sweet_potato,8.0,53.0,6.63
Manipur,Senapati,2003.0,Tapioca,20.0,112.0,5.6
Manipur,Senapati,2003.0,Tomato,37.0,296.0,8.0
Manipur,Senapati,2004.0,Banana,200.0,2570.0,12.85
Manipur,Senapati,2004.0,Dry_chillies,680.0,400.0,0.59
Manipur,Senapati,2004.0,Onion,10.0,20.0,2.0
Manipur,Senapati,2004.0,Potato,1200.0,6270.0,5.23
Manipur,Senapati,2004.0,Sweet_potato,130.0,460.0,3.54
Manipur,Senapati,2005.0,Banana,520.0,6690.0,12.87
Manipur,Senapati,2005.0,Dry_chillies,580.0,350.0,0.6
Manipur,Senapati,2005.0,Onion,1230.0,2610.0,2.12
Manipur,Senapati,2005.0,Potato,2600.0,13600.0,5.23
Manipur,Senapati,2005.0,Turmeric,10.0,10.0,1.0
Manipur,Senapati,2006.0,Banana,760.0,9780.0,12.87
Manipur,Senapati,2006.0,Dry_chillies,290.0,180.0,0.62
Manipur,Senapati,2006.0,Onion,430.0,910.0,2.12
Manipur,Senapati,2006.0,Potato,470.0,2460.0,5.23
Manipur,Senapati,2006.0,Turmeric,120.0,80.0,0.67
Manipur,Senapati,2007.0,Banana,540.0,6940.0,12.85
Manipur,Senapati,2007.0,Dry_chillies,130.0,80.0,0.62
Manipur,Senapati,2007.0,Onion,670.0,1420.0,2.12
Manipur,Senapati,2007.0,Potato,560.0,2930.0,5.23
Manipur,Senapati,2007.0,Turmeric,40.0,30.0,0.75
Manipur,Senapati,2008.0,Banana,415.0,5349.0,12.89
Manipur,Senapati,2008.0,Dry_chillies,990.0,7096.0,7.17
Manipur,Senapati,2008.0,Potato,1060.0,10810.0,10.2
Manipur,Senapati,2008.0,Sugarcane,170.0,9400.0,55.29
Manipur,Senapati,2008.0,Turmeric,97.0,1299.0,13.39
Manipur,Senapati,2009.0,Banana,510.0,6630.0,13.0
Manipur,Senapati,2009.0,Dry_chillies,1005.0,7187.0,7.15
Manipur,Senapati,2009.0,Potato,1120.0,10090.0,9.01
Manipur,Senapati,2009.0,Sugarcane,160.0,9400.0,58.75
Manipur,Senapati,2009.0,Turmeric,147.0,1970.0,13.4
Manipur,Senapati,2010.0,Banana,521.0,6710.0,12.88
Manipur,Senapati,2010.0,Dry_chillies,1016.0,7223.0,7.11
Manipur,Senapati,2010.0,Potato,1090.0,9170.0,8.41
Manipur,Senapati,2010.0,Sugarcane,180.0,10000.0,55.56
Manipur,Senapati,2010.0,Turmeric,163.0,2113.0,12.96
Manipur,Senapati,2011.0,Banana,624.0,8087.04,12.96
Manipur,Senapati,2011.0,Dry_chillies,1035.0,7866.0,7.6
Manipur,Senapati,2011.0,Potato,1170.0,9480.0,8.1
Manipur,Senapati,2011.0,Sugarcane,210.0,12500.0,59.52
Manipur,Senapati,2011.0,Turmeric,186.0,2133.42,11.47
Manipur,Senapati,2012.0,Banana,654.0,8763.6,13.4
Manipur,Senapati,2012.0,Dry_chillies,1048.0,8279.2,7.9
Manipur,Senapati,2012.0,Potato,1200.0,10520.0,8.77
Manipur,Senapati,2012.0,Sugarcane,210.0,9780.0,46.57
Manipur,Senapati,2012.0,Turmeric,195.0,2281.5,11.7
Manipur,Senapati,2013.0,Banana,660.0,8910.0,13.5
Manipur,Senapati,2013.0,Dry_chillies,1090.0,8600.0,7.89
Manipur,Senapati,2013.0,Potato,1190.0,10420.0,8.76
Manipur,Senapati,2013.0,Sugarcane,230.0,13110.0,57.0
Manipur,Senapati,2013.0,Turmeric,228.0,2736.0,12.0
Manipur,Senapati,2014.0,Banana,717.0,9751.2,13.6
Manipur,Senapati,2014.0,Dry_chillies,1157.0,9128.73,7.89
Manipur,Senapati,2014.0,Potato,1190.0,10420.0,8.76
Manipur,Senapati,2014.0,Sugarcane,230.0,13110.0,57.0
Manipur,Senapati,2014.0,Turmeric,254.0,3012.0,11.86
Manipur,Senapati,2015.0,Banana,580.0,7879.0,13.58
Manipur,Senapati,2015.0,Potato,1210.0,10500.0,8.68
Manipur,Senapati,2015.0,Sugarcane,270.0,12850.0,47.59
Manipur,Senapati,2015.0,Turmeric,267.0,3208.0,12.01
Manipur,Senapati,2016.0,Banana,595.0,8116.0,13.64
Manipur,Senapati,2016.0,Potato,1210.0,10500.0,8.68
Manipur,Senapati,2016.0,Sugarcane,270.0,12850.0,47.59
Manipur,Senapati,2016.0,Turmeric,272.0,3288.0,12.09
Manipur,Senapati,2017.0,Banana,607.0,8278.0,13.64
Manipur,Senapati,2017.0,Potato,1210.0,10500.0,8.68
Manipur,Senapati,2017.0,Sugarcane,270.0,12850.0,47.59
Manipur,Senapati,2017.0,Turmeric,275.0,3321.0,12.08
Manipur,Senapati,2018.0,Banana,607.0,8278.0,13.64
Manipur,Senapati,2018.0,Potato,1250.0,10600.0,8.48
Manipur,Senapati,2018.0,Sugarcane,270.0,12850.0,47.59
Manipur,Senapati,2018.0,Turmeric,276.0,3323.0,12.04
Manipur,Senapati,2019.0,Banana,820.0,10742.0,13.1
Manipur,Senapati,2019.0,Dry_chillies,59.0,637.0,10.8
Manipur,Senapati,2021.0,Potato,1240.0,10450.0,8.43
Manipur,Senapati,2021.0,Sugarcane,300.0,13250.0,44.17
Manipur,Senapati,2022.0,Potato,1240.0,10450.0,8.43
Manipur,Senapati,2022.0,Sugarcane,300.0,13250.0,44.17
Manipur,Senapati,2022.0,Wheat,450.0,1100.0,2.44
Manipur,Tamenglong,1999.0,Banana,410.0,5270.0,12.85
Manipur,Tamenglong,1999.0,Dry_chillies,410.0,250.0,0.61
Manipur,Tamenglong,1999.0,Potato,10.0,50.0,5.0
Manipur,Tamenglong,2000.0,Banana,370.0,4750.0,12.84
Manipur,Tamenglong,2000.0,Dry_chillies,330.0,200.0,0.61
Manipur,Tamenglong,2000.0,Potato,20.0,100.0,5.0
Manipur,Tamenglong,2000.0,Sugarcane,30.0,980.0,32.67
Manipur,Tamenglong,2001.0,Banana,480.0,6170.0,12.85
Manipur,Tamenglong,2001.0,Dry_chillies,280.0,350.0,1.25
Manipur,Tamenglong,2002.0,Banana,467.0,4100.0,8.78
Manipur,Tamenglong,2002.0,Bhindi,39.0,190.0,4.87
Manipur,Tamenglong,2002.0,Brinjal,42.0,200.0,4.76
Manipur,Tamenglong,2002.0,Cabbage,24.0,253.0,10.54
Manipur,Tamenglong,2002.0,Carrot,20.0,186.0,9.3
Manipur,Tamenglong,2002.0,Cauliflower,10.0,93.0,9.3
Manipur,Tamenglong,2002.0,Citrus_Fruit,127.0,737.0,5.8
Manipur,Tamenglong,2002.0,Dry_chillies,280.0,170.0,0.61
Manipur,Tamenglong,2002.0,Mango,10.0,52.0,5.2
Manipur,Tamenglong,2002.0,Other_Fresh_Fruits,1393.0,2041.0,1.47
Manipur,Tamenglong,2002.0,Other_Vegetables,30.0,128.0,4.27
Manipur,Tamenglong,2002.0,Papaya,225.0,1600.0,7.11
Manipur,Tamenglong,2002.0,Pineapple,750.0,5720.0,7.63
Manipur,Tamenglong,2002.0,Pome_Fruit,70.0,245.0,3.5
Manipur,Tamenglong,2002.0,Potato,10.0,50.0,5.0
Manipur,Tamenglong,2002.0,Redish,20.0,163.0,8.15
Manipur,Tamenglong,2002.0,Tapioca,10.0,32.0,3.2
Manipur,Tamenglong,2002.0,Tomato,22.0,183.0,8.32
Manipur,Tamenglong,2003.0,Banana,477.0,3744.0,7.85
Manipur,Tamenglong,2003.0,Bhindi,42.0,143.0,3.4
Manipur,Tamenglong,2003.0,Bitter_Gourd,2.0,11.0,5.5
Manipur,Tamenglong,2003.0,Bottle_Gourd,5.0,36.0,7.2
Manipur,Tamenglong,2003.0,Brinjal,24.0,113.0,4.71
Manipur,Tamenglong,2003.0,Cabbage,35.0,427.0,12.2
Manipur,Tamenglong,2003.0,Carrot,17.0,128.0,7.53
Manipur,Tamenglong,2003.0,Cauliflower,15.0,129.0,8.6
Manipur,Tamenglong,2003.0,Citrus_Fruit,129.0,619.0,4.8
Manipur,Tamenglong,2003.0,Dry_chillies,510.0,310.0,0.61
Manipur,Tamenglong,2003.0,Jack_Fruit,5.0,23.0,4.6
Manipur,Tamenglong,2003.0,Mango,10.0,51.0,5.1
Manipur,Tamenglong,2003.0,Orange,520.0,2132.0,4.1
Manipur,Tamenglong,2003.0,Other_Fresh_Fruits,1210.0,3318.0,2.74
Manipur,Tamenglong,2003.0,Other_Vegetables,1.0,7.0,7.0
Manipur,Tamenglong,2003.0,Papaya,226.0,1311.0,5.8
Manipur,Tamenglong,2003.0,Pineapple,780.0,5850.0,7.5
Manipur,Tamenglong,2003.0,Pome_Fruit,70.0,220.0,3.14
Manipur,Tamenglong,2003.0,Redish,15.0,134.0,8.93
Manipur,Tamenglong,2003.0,Sugarcane,10.0,330.0,33.0
Manipur,Tamenglong,2003.0,Sweet_potato,20.0,132.0,6.6
Manipur,Tamenglong,2003.0,Tapioca,52.0,291.0,5.6
Manipur,Tamenglong,2003.0,Tomato,25.0,200.0,8.0
Manipur,Tamenglong,2004.0,Banana,1430.0,18390.0,12.86
Manipur,Tamenglong,2004.0,Dry_chillies,320.0,190.0,0.59
Manipur,Tamenglong,2004.0,Potato,40.0,210.0,5.25
Manipur,Tamenglong,2005.0,Banana,990.0,12730.0,12.86
Manipur,Tamenglong,2005.0,Dry_chillies,1230.0,740.0,0.6
Manipur,Tamenglong,2005.0,Potato,10.0,50.0,5.0
Manipur,Tamenglong,2006.0,Banana,1460.0,18780.0,12.86
Manipur,Tamenglong,2006.0,Dry_chillies,900.0,540.0,0.6
Manipur,Tamenglong,2006.0,Potato,50.0,260.0,5.2
Manipur,Tamenglong,2007.0,Banana,1830.0,23540.0,12.86
Manipur,Tamenglong,2007.0,Dry_chillies,1300.0,780.0,0.6
Manipur,Tamenglong,2007.0,Potato,40.0,210.0,5.25
Manipur,Tamenglong,2008.0,Banana,801.0,10324.0,12.89
Manipur,Tamenglong,2008.0,Dry_chillies,605.0,4480.0,7.4
Manipur,Tamenglong,2008.0,Potato,1980.0,15330.0,7.74
Manipur,Tamenglong,2008.0,Sugarcane,150.0,10490.0,69.93
Manipur,Tamenglong,2008.0,Turmeric,60.0,529.0,8.82
Manipur,Tamenglong,2009.0,Banana,896.0,6648.0,7.42
Manipur,Tamenglong,2009.0,Dry_chillies,615.0,4557.0,7.41
Manipur,Tamenglong,2009.0,Potato,2010.0,15470.0,7.7
Manipur,Tamenglong,2009.0,Sugarcane,50.0,2560.0,51.2
Manipur,Tamenglong,2009.0,Turmeric,101.0,893.0,8.84
Manipur,Tamenglong,2010.0,Banana,900.0,11700.0,13.0
Manipur,Tamenglong,2010.0,Dry_chillies,623.0,4690.0,7.53
Manipur,Tamenglong,2010.0,Potato,1980.0,15670.0,7.91
Manipur,Tamenglong,2010.0,Sugarcane,160.0,10250.0,64.06
Manipur,Tamenglong,2010.0,Turmeric,115.0,939.0,8.17
Manipur,Tamenglong,2011.0,Banana,950.0,12255.0,12.9
Manipur,Tamenglong,2011.0,Dry_chillies,654.0,4970.4,7.6
Manipur,Tamenglong,2011.0,Potato,2060.0,16960.0,8.23
Manipur,Tamenglong,2011.0,Sugarcane,190.0,11500.0,60.53
Manipur,Tamenglong,2011.0,Turmeric,128.0,1468.16,11.47
Manipur,Tamenglong,2012.0,Banana,997.0,13359.8,13.4
Manipur,Tamenglong,2012.0,Dry_chillies,686.0,5419.4,7.9
Manipur,Tamenglong,2012.0,Potato,2090.0,17170.0,8.22
Manipur,Tamenglong,2012.0,Sugarcane,200.0,9820.0,49.1
Manipur,Tamenglong,2012.0,Turmeric,134.0,1567.8,11.7
Manipur,Tamenglong,2013.0,Banana,1017.0,13729.5,13.5
Manipur,Tamenglong,2013.0,Dry_chillies,718.0,5665.02,7.89
Manipur,Tamenglong,2013.0,Potato,2060.0,17140.0,8.32
Manipur,Tamenglong,2013.0,Sugarcane,210.0,11910.0,56.71
Manipur,Tamenglong,2013.0,Turmeric,157.0,1884.0,12.0
Manipur,Tamenglong,2014.0,Banana,1045.0,14212.0,13.6
Manipur,Tamenglong,2014.0,Dry_chillies,768.0,6051.84,7.88
Manipur,Tamenglong,2014.0,Potato,2060.0,17140.0,8.32
Manipur,Tamenglong,2014.0,Sugarcane,210.0,11910.0,56.71
Manipur,Tamenglong,2014.0,Turmeric,188.0,2479.0,13.19
Manipur,Tamenglong,2015.0,Banana,872.0,11732.91,13.46
Manipur,Tamenglong,2015.0,Potato,2100.0,17210.0,8.2
Manipur,Tamenglong,2015.0,Sugarcane,250.0,13100.0,52.4
Manipur,Tamenglong,2015.0,Turmeric,220.0,3344.0,15.2
Manipur,Tamenglong,2016.0,Banana,871.0,11720.0,13.46
Manipur,Tamenglong,2016.0,Potato,2100.0,17100.0,8.14
Manipur,Tamenglong,2016.0,Sugarcane,250.0,13100.0,52.4
Manipur,Tamenglong,2016.0,Turmeric,224.0,3460.0,15.45
Manipur,Tamenglong,2017.0,Banana,876.0,11766.0,13.43
Manipur,Tamenglong,2017.0,Potato,2100.0,17210.0,8.2
Manipur,Tamenglong,2017.0,Sugarcane,250.0,13100.0,52.4
Manipur,Tamenglong,2017.0,Turmeric,224.0,3345.0,14.93
Manipur,Tamenglong,2018.0,Banana,900.0,14320.0,15.91
Manipur,Tamenglong,2018.0,Dry_chillies,14.0,260.0,18.57
Manipur,Tamenglong,2018.0,Potato,2110.0,17300.0,8.2
Manipur,Tamenglong,2018.0,Sugarcane,250.0,13100.0,52.4
Manipur,Tamenglong,2018.0,Turmeric,252.0,3854.0,15.29
