State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
Kerala,Malappuram,Kottakkal,Amphophalus,Other,FAQ,03/09/2025,4200,4400,4300
Kerala,Malappuram,Kottakkal,Carrot,Other,FAQ,03/09/2025,6300,6500,6400
Kerala,Malappuram,Kottakkal,"Green Chilli",Other,FAQ,03/09/2025,5600,5800,5700
Kerala,Malappuram,Kottakkal,Orange,Other,Large,03/09/2025,8800,9000,8900
Kerala,Malappuram,Kottakkal,Potato,Other,FAQ,03/09/2025,2300,2500,2400
Kerala,Malappuram,Kottakkal,Snakeguard,Other,FAQ,03/09/2025,4400,4600,4500
Kerala,Malappuram,Parappanangadi,Banana,Palayamthodan,Large,03/09/2025,3100,3200,3200
Kerala,Malappuram,Parappanangadi,Banana,Poovan,Small,03/09/2025,5000,5100,5100
Kerala,Malappuram,Parappanangadi,"Bhindi(Ladies Finger)",Bhindi,FAQ,03/09/2025,4500,4600,4600
Kerala,Malappuram,Parappanangadi,"Bottle gourd","Bottle Gourd",FAQ,03/09/2025,3600,3700,3700
Kerala,Malappuram,Parappanangadi,Cabbage,Other,FAQ,03/09/2025,1300,1400,1400
Kerala,Malappuram,Parappanangadi,Cauliflower,Other,FAQ,03/09/2025,3400,3500,3500
Kerala,Malappuram,Parappanangadi,Drumstick,Drumstick,FAQ,03/09/2025,6500,6600,6600
Kerala,Malappuram,Parappanangadi,"Green Chilli",Other,FAQ,03/09/2025,4800,4900,4900
Kerala,Malappuram,Parappanangadi,"Mango (Raw-Ripe)","Mango - Raw-Ripe",FAQ,03/09/2025,10500,10600,10600
Kerala,Malappuram,Parappanangadi,Potato,Other,FAQ,03/09/2025,2200,2300,2300
Kerala,Malappuram,Parappanangadi,Pumpkin,Pumpkin,FAQ,03/09/2025,2800,2900,2900
Kerala,Malappuram,Parappanangadi,Raddish,Other,FAQ,03/09/2025,3500,3600,3600
Kerala,Malappuram,Parappanangadi,Snakeguard,Snakeguard,FAQ,03/09/2025,5500,5600,5600
Kerala,Malappuram,Parappanangadi,Tomato,Other,FAQ,03/09/2025,3030,3080,3080
Kerala,Malappuram,Perinthalmanna,Amphophalus,Amphophalus,FAQ,03/09/2025,4000,4600,4200
Kerala,Malappuram,Perinthalmanna,Ashgourd,Ashgourd,FAQ,03/09/2025,3000,3500,3200
Kerala,Malappuram,Perinthalmanna,Banana,Other,Large,03/09/2025,3800,4200,4000
Kerala,Malappuram,Perinthalmanna,Beetroot,Beetroot,FAQ,03/09/2025,3000,3500,3200
Kerala,Malappuram,Perinthalmanna,Brinjal,Brinjal,FAQ,03/09/2025,3500,4000,3800
Kerala,Malappuram,Perinthalmanna,Carrot,Carrot,FAQ,03/09/2025,5000,8000,5400
Kerala,Malappuram,Perinthalmanna,Cauliflower,Cauliflower,FAQ,03/09/2025,3000,3500,3200
Kerala,Malappuram,Perinthalmanna,"Green Chilli","Green Chilly",FAQ,03/09/2025,6500,7000,6800
Kerala,Malappuram,Thirurrangadi,Drumstick,Other,FAQ,03/09/2025,6500,6500,6500
Kerala,Malappuram,Thirurrangadi,"Green Chilli",Other,FAQ,03/09/2025,6500,6500,6500
Kerala,Malappuram,Thirurrangadi,Tapioca,Other,FAQ,03/09/2025,1200,1500,1400
Kerala,Palakad,Koduvayoor,"Banana - Green",Other,FAQ,03/09/2025,2500,2900,2700
Kerala,Palakad,Koduvayoor,"Bitter gourd",Other,FAQ,03/09/2025,6500,6900,6700
Kerala,Palakad,Koduvayoor,"Bottle gourd",Other,FAQ,03/09/2025,4000,4400,4200
Kerala,Palakad,Koduvayoor,"Green Avare (W)",Other,FAQ,03/09/2025,4000,4400,4200
Kerala,Palakad,Koduvayoor,"Green Chilli",Other,FAQ,03/09/2025,5500,5900,5700
Kerala,Palakad,Koduvayoor,Potato,Other,FAQ,03/09/2025,2600,3000,2800
Kerala,Palakad,Koduvayoor,Snakeguard,Other,FAQ,03/09/2025,5000,5400,5200
Kerala,Palakad,Koduvayoor,Tapioca,Other,FAQ,03/09/2025,2500,2900,2700
Kerala,Palakad,Kollengode,Amaranthus,Other,FAQ,03/09/2025,4500,4900,4700
Kerala,Palakad,Kollengode,Carrot,Other,FAQ,03/09/2025,5000,5400,5200
Kerala,Palakad,Kollengode,Garlic,Other,FAQ,03/09/2025,14000,18000,16000
Kerala,Palakad,Kollengode,"Green Chilli","Green Chilly",FAQ,03/09/2025,4500,4900,4700
Kerala,Palakad,Kollengode,Pineapple,Other,Medium,03/09/2025,4000,4400,4200
Kerala,Palakad,Kollengode,Snakeguard,Other,FAQ,03/09/2025,3000,3400,3200
Kerala,Palakad,Kollengode,Tomato,Other,FAQ,03/09/2025,2000,2400,2200
Kerala,Palakad,Palakkad,"Bengal Gram(Gram)(Whole)","Average (Whole)",FAQ,03/09/2025,9000,10000,9600
Kerala,Palakad,Palakkad,"Bhindi(Ladies Finger)",Bhindi,FAQ,03/09/2025,5000,6000,5600
Kerala,Palakad,Palakkad,"Bitter gourd","Bitter Gourd",FAQ,03/09/2025,6000,7000,6600
Kerala,Palakad,Palakkad,"Black Gram (Urd Beans)(Whole)","Black Gram (Whole)",FAQ,03/09/2025,9800,11000,10500
Kerala,Palakad,Palakkad,"Bottle gourd","Bottle Gourd",FAQ,03/09/2025,3500,4500,4100
Kerala,Palakad,Palakkad,Carrot,Carrot,FAQ,03/09/2025,7000,8000,7600
Kerala,Palakad,Palakkad,Cauliflower,Cauliflower,FAQ,03/09/2025,4000,5000,4600
Kerala,Palakad,Palakkad,"Cluster beans","Cluster Beans",FAQ,03/09/2025,6000,7000,6600
Kerala,Palakad,Palakkad,Coconut,Coconut,FAQ,03/09/2025,6600,7000,6900
Kerala,Palakad,Palakkad,Colacasia,Other,FAQ,03/09/2025,7000,8000,7600
Kerala,Palakad,Palakkad,"Cowpea (Lobia/Karamani)","Cowpea (Whole)",FAQ,03/09/2025,8800,10000,9500
Kerala,Palakad,Palakkad,"Elephant Yam (Suran)",Other,FAQ,03/09/2025,3500,4500,4100
Kerala,Palakad,Palakkad,"Green Avare (W)","Green Avare (W)",FAQ,03/09/2025,6000,7000,6600
Kerala,Palakad,Palakkad,Onion,Small,FAQ,03/09/2025,4500,5500,5100
Kerala,Palakad,Pattambi,Amaranthus,Other,FAQ,03/09/2025,1000,1200,1100
Kerala,Palakad,Pattambi,Cabbage,Other,FAQ,03/09/2025,2000,3000,2500
Kerala,Palakad,Pattambi,"Cluster beans","Cluster Beans",FAQ,03/09/2025,5000,5000,5000
Kerala,Palakad,Pattambi,Colacasia,Other,FAQ,03/09/2025,5000,6000,5500
Kerala,Palakad,Pattambi,"Green Avare (W)",Other,FAQ,03/09/2025,6000,7000,6500
Kerala,Palakad,Pattambi,"Green Chilli","Green Chilly",FAQ,03/09/2025,6000,6500,6200
Kerala,Palakad,Pattambi,Lemon,Other,FAQ,03/09/2025,7000,8000,7500
Kerala,Palakad,Pattambi,Mango,Other,Medium,03/09/2025,9000,10000,9500
Kerala,Palakad,Pattambi,Potato,Other,FAQ,03/09/2025,2800,3200,2900
Kerala,Palakad,Pattambi,Pumpkin,Other,FAQ,03/09/2025,3000,3800,3500
Kerala,Palakad,Pattambi,Tapioca,Other,FAQ,03/09/2025,2500,3000,2800
Kerala,Palakad,vadakarapathy,"Bitter gourd",Other,FAQ,03/09/2025,2800,3000,2900
Kerala,Palakad,vadakarapathy,Cauliflower,Other,FAQ,03/09/2025,2300,2500,2400
Kerala,Palakad,vadakarapathy,Cucumbar(Kheera),Cucumbar,FAQ,03/09/2025,1800,2000,1900
Kerala,Palakad,vadakarapathy,Tapioca,Other,FAQ,03/09/2025,1300,1500,1400
Kerala,Palakad,Vadakkenchery,Banana,Poovan,Medium,03/09/2025,5000,5500,5250
Kerala,Palakad,Vadakkenchery,Brinjal,Other,FAQ,03/09/2025,4500,5000,4750
Kerala,Palakad,Vadakkenchery,Cabbage,Other,FAQ,03/09/2025,3500,4000,3750
Kerala,Palakad,Vadakkenchery,Cauliflower,Other,FAQ,03/09/2025,4000,4500,4250
Kerala,Palakad,Vadakkenchery,Cowpea(Veg),Other,FAQ,03/09/2025,7500,8000,7750
Kerala,Palakad,Vadakkenchery,Lemon,Other,FAQ,03/09/2025,11000,12000,11500
Kerala,Palakad,Vadakkenchery,"Little gourd (Kundru)",Other,FAQ,03/09/2025,5500,6000,5750
Kerala,Palakad,Vadakkenchery,Tapioca,Other,FAQ,03/09/2025,3000,3500,3250
Kerala,Pathanamthitta,Ezhamkulam,Amaranthus,Other,FAQ,03/09/2025,2500,3000,3000
Kerala,Pathanamthitta,"Seethathode  VFPCK",Banana,Poovan,Medium,03/09/2025,4500,5200,4800
Kerala,Thirssur,Chavakkad,"Bitter gourd",Other,FAQ,03/09/2025,5000,6000,6000
Kerala,Thirssur,Chavakkad,"Elephant Yam (Suran)",Other,FAQ,03/09/2025,5000,6000,6000
Kerala,Thirssur,Chavakkad,"Green Chilli",Other,FAQ,03/09/2025,6800,9000,9000
Kerala,Thirssur,Chavakkad,Onion,Other,FAQ,03/09/2025,2300,3000,3000
Kerala,Thirssur,Chavakkad,Pineapple,"Pine Apple",Medium,03/09/2025,4900,5600,5600
Kerala,Thirssur,Chavakkad,Potato,Other,FAQ,03/09/2025,3000,4000,4000
Kerala,Thirssur,Chelakkara,Beetroot,Other,FAQ,03/09/2025,5000,5500,5200
Kerala,Thirssur,Chelakkara,"Bhindi(Ladies Finger)",Other,FAQ,03/09/2025,6500,7000,6600
Kerala,Thirssur,Chelakkara,"Bitter gourd",Other,FAQ,03/09/2025,6500,7000,6600
Kerala,Thirssur,Chelakkara,Carrot,Other,FAQ,03/09/2025,9000,9500,9200
Kerala,Thirssur,Chelakkara,Ginger(Green),Other,FAQ,03/09/2025,8000,8500,8200
Kerala,Thirssur,"MALA VFPCK",Banana,"Nendra Bale",Large,03/09/2025,3500,5500,4800
Kerala,Thirssur,"Puthur  VFPCK",Banana,"Nendra Bale",Medium,03/09/2025,3500,5500,4500
Kerala,Thirssur,"Puthur  VFPCK",Banana,Palayamthodan,Medium,03/09/2025,2000,2000,2000
Kerala,Thirssur,Thrissur,Cabbage,Cabbage,FAQ,03/09/2025,3000,3000,3000
Kerala,Thirssur,Thrissur,"Cluster beans","Cluster Beans",FAQ,03/09/2025,5500,5500,5500
Kerala,Thirssur,Thrissur,Cucumbar(Kheera),Cucumbar,FAQ,03/09/2025,3000,3000,3000
Kerala,Thirssur,Thrissur,"Mango (Raw-Ripe)","Mango - Raw-Ripe",FAQ,03/09/2025,8500,8500,8500
Kerala,Thirssur,Thrissur,Pineapple,"Pine Apple",Medium,03/09/2025,3800,3800,3800
Kerala,Thirssur,Thrissur,Potato,Potato,FAQ,03/09/2025,3000,3000,3000
Kerala,Thirssur,Thrissur,Pumpkin,Pumpkin,FAQ,03/09/2025,3500,3500,3500
Kerala,Thirssur,Thrissur,Snakeguard,Snakeguard,FAQ,03/09/2025,9000,9000,9000
Kerala,Thiruvananthapuram,Kattakada,Coconut,Other,FAQ,03/09/2025,8000,9000,8000
Kerala,Thiruvananthapuram,Kattakada,Snakeguard,Other,FAQ,03/09/2025,8000,8000,8000
Kerala,Thiruvananthapuram,"Kollayil  VFPCK",Banana,Robusta,Large,03/09/2025,5500,6500,6000
Kerala,Thiruvananthapuram,"Maranelloor VFPCK",Banana,Rasakathai,Large,03/09/2025,7500,8500,8000
Kerala,Thiruvananthapuram,"Maranelloor VFPCK",Banana,"Red Banana",Small,03/09/2025,3000,4000,3500
Kerala,Thiruvananthapuram,Neyyatinkara,Coriander(Leaves),Coriander,FAQ,03/09/2025,5000,12000,7000
Kerala,Thiruvananthapuram,Neyyatinkara,Pumpkin,Other,FAQ,03/09/2025,3500,4000,3700
Kerala,Thiruvananthapuram,Neyyatinkara,Tapioca,Tapioca,FAQ,03/09/2025,4500,5000,4700
Kerala,Thiruvananthapuram,"PAPPANCHANI VFPCK","Amranthas Red","Chawli Lal",FAQ,03/09/2025,48,50,49
Kerala,Thiruvananthapuram,Parassala,Banana,Rasakathai,Medium,03/09/2025,6000,6500,6000
Kerala,Thiruvananthapuram,Parassala,Brinjal,Round,FAQ,03/09/2025,5000,5200,5000
Kerala,Thiruvananthapuram,Parassala,Tomato,Tomato,FAQ,03/09/2025,3000,3200,3000
Kerala,Wayanad,"Sultan bathery","Black pepper",Ungrabled,FAQ,03/09/2025,68500,68500,68500
Kerala,Wayanad,"Sultan bathery",Coconut,Other,FAQ,03/09/2025,7195,7200,7200
Kerala,Wayanad,"Sultan bathery",Ginger(Green),"Green Ginger",FAQ,03/09/2025,3995,4000,4000
"Madhya Pradesh",Badwani,Badwani,Soanf,Soanf,FAQ,03/09/2025,11700,17500,16000
"Madhya Pradesh",Badwani,Badwani(F&V),"Bitter gourd","Bitter Gourd",FAQ,03/09/2025,1000,1000,1000
"Madhya Pradesh",Badwani,Badwani(F&V),Cauliflower,Cauliflower,FAQ,03/09/2025,1200,1200,1200
"Madhya Pradesh",Badwani,Badwani(F&V),Tomato,Tomato,Non-FAQ,03/09/2025,1200,1200,1200
"Madhya Pradesh",Badwani,Sendhwa(F&V),"Bhindi(Ladies Finger)",Bhindi,FAQ,03/09/2025,700,1500,1200
"Madhya Pradesh",Badwani,Sendhwa(F&V),Cabbage,Cabbage,FAQ,03/09/2025,800,1100,900
"Madhya Pradesh",Badwani,Sendhwa(F&V),Coriander(Leaves),Local,FAQ,03/09/2025,600,900,800
"Madhya Pradesh",Badwani,Sendhwa(F&V),"Sponge gourd","Sponge gourd",FAQ,03/09/2025,900,1400,1200
"Madhya Pradesh",Balaghat,Balaghat,Paddy(Dhan)(Common),Paddy,Non-FAQ,03/09/2025,1750,1750,1750
"Madhya Pradesh",Balaghat,Mohgaon,Harrah,Harrah,FAQ,03/09/2025,950,950,950
"Madhya Pradesh",Balaghat,Varaseoni,Maize,Local,Non-FAQ,03/09/2025,1900,1900,1900
"Madhya Pradesh",Balaghat,Varaseoni,Paddy(Dhan)(Common),Paddy,FAQ,03/09/2025,1800,3765,2940
"Madhya Pradesh",Betul,Betul(F&V),Cabbage,Cabbage,FAQ,03/09/2025,750,1000,900
"Madhya Pradesh",Betul,Betul(F&V),Tomato,Deshi,FAQ,03/09/2025,1700,2000,1850
"Madhya Pradesh",Bhind,Gohad,Mustard,Mustard,FAQ,03/09/2025,6400,7025,6865
"Madhya Pradesh",Bhind,Lahar,Mustard,Mustard,FAQ,03/09/2025,6915,6965,6965
"Madhya Pradesh",Bhopal,Bhopal,"Bengal Gram(Gram)(Whole)",Gram,FAQ,03/09/2025,5131,5544,5544
"Madhya Pradesh",Bhopal,Bhopal,Onion,Onion,FAQ,03/09/2025,500,1066,900
"Madhya Pradesh",Bhopal,Bhopal(F&V),Drumstick,Drumstick,FAQ,03/09/2025,2000,4000,3000
"Madhya Pradesh",Chhatarpur,Badamalhera,Soyabean,Soyabeen,Non-FAQ,03/09/2025,4239,4300,4290
"Madhya Pradesh",Chhatarpur,Naugaon,"Barley (Jau)",Barley,FAQ,03/09/2025,2271,2280,2275
"Madhya Pradesh",Chhindwara,Chhindwara,"Bengal Gram(Gram)(Whole)",Gram,FAQ,03/09/2025,4600,5410,5410
"Madhya Pradesh",Damoh,Damoh,"Arhar (Tur/Red Gram)(Whole)","Arhar Dal(Tur)",FAQ,03/09/2025,2810,6090,5400
"Madhya Pradesh",Damoh,Damoh,"Lentil (Masur)(Whole)","Masur Dal",FAQ,03/09/2025,5540,9370,6150
"Madhya Pradesh",Damoh,Patharia,"Lentil (Masur)(Whole)","Masur Dal",FAQ,03/09/2025,6445,6445,6445
"Madhya Pradesh",Datia,Bhander,Wheat,Other,FAQ,03/09/2025,2598,2611,2600
"Madhya Pradesh",Datia,Sevda,Wheat,"Mill Quality",FAQ,03/09/2025,2400,2620,2609
"Madhya Pradesh",Dhar,Badnawar,Onion,Local,FAQ,03/09/2025,525,625,625
"Madhya Pradesh",Dhar,Badnawar,Soyabean,Yellow,FAQ,03/09/2025,3870,4715,4630
"Madhya Pradesh",Dhar,Dhamnod,Wheat,Wheat,FAQ,03/09/2025,2600,2701,2701
"Madhya Pradesh",Dhar,Dhamnod(F&V),"Bhindi(Ladies Finger)",Bhindi,FAQ,03/09/2025,1000,1600,1200
"Madhya Pradesh",Dhar,Dhamnod(F&V),"Bottle gourd","Bottle Gourd",FAQ,03/09/2025,900,1200,1000
"Madhya Pradesh",Dhar,Dhamnod(F&V),Cabbage,Cabbage,FAQ,03/09/2025,900,2100,1600
"Madhya Pradesh",Dhar,Dhamnod(F&V),Coriander(Leaves),Coriander,FAQ,03/09/2025,1000,1600,1400
"Madhya Pradesh",Dhar,Dhar,Soyabean,Soyabeen,FAQ,03/09/2025,1902,4640,4590
"Madhya Pradesh",Dhar,Dhar,Wheat,"Mill Quality",FAQ,03/09/2025,2300,2311,2311
"Madhya Pradesh",Dhar,Kukshi,"Bengal Gram(Gram)(Whole)",Gram,FAQ,03/09/2025,5600,5600,5600
"Madhya Pradesh",Dhar,Kukshi,Maize,Local,FAQ,03/09/2025,1450,1475,1475
"Madhya Pradesh",Dhar,Kukshi,Maize,Local,Non-FAQ,03/09/2025,1450,1470,1470
"Madhya Pradesh",Dhar,Kukshi,Wheat,Wheat,FAQ,03/09/2025,2650,2725,2700
"Madhya Pradesh",Dhar,Manawar(F&V),Brinjal,Brinjal,FAQ,03/09/2025,1257,1457,1357
"Madhya Pradesh",Dhar,Rajgarh,Wheat,Lokwan,FAQ,03/09/2025,2750,2800,2800
"Madhya Pradesh",Dhar,Rajgarh,Wheat,Wheat,FAQ,03/09/2025,2502,2691,2651
"Madhya Pradesh",Dindori,Gorakhpur,Paddy(Dhan)(Common),Common,FAQ,03/09/2025,1800,1800,1800
"Madhya Pradesh",Guna,Maksudangarh,Wheat,Wheat,FAQ,03/09/2025,2495,2711,2595
"Madhya Pradesh",Gwalior,Lashkar,Wheat,Wheat,FAQ,03/09/2025,2600,2625,2615
"Madhya Pradesh",Harda,Harda,"Arhar (Tur/Red Gram)(Whole)","Arhar Dal(Tur)",FAQ,03/09/2025,4300,4450,4450
"Madhya Pradesh",Harda,Harda,Maize,Yellow,FAQ,03/09/2025,2076,2076,2076
"Madhya Pradesh",Harda,Khirakiya,"Green Gram (Moong)(Whole)","Green (Whole)",Non-FAQ,03/09/2025,6031,6400,6400
"Madhya Pradesh",Harda,Timarni,"Green Gram (Moong)(Whole)","Green (Whole)",FAQ,03/09/2025,1971,7100,7100
"Madhya Pradesh",Harda,Timarni(F&V),Brinjal,Other,FAQ,03/09/2025,2000,2000,2000
"Madhya Pradesh",Harda,Timarni(F&V),Cucumbar(Kheera),Cucumbar,FAQ,03/09/2025,1500,1500,1500
"Madhya Pradesh",Harda,Timarni(F&V),"Sponge gourd","Sponge gourd",FAQ,03/09/2025,2000,2000,2000
"Madhya Pradesh",Harda,Timarni(F&V),Tomato,Deshi,Non-FAQ,03/09/2025,2500,2500,2500
"Madhya Pradesh",Hoshangabad,Banapura,"Bengal Gram(Gram)(Whole)","Desi (F.A.Q. Split)",FAQ,03/09/2025,5556,5556,5556
"Madhya Pradesh",Hoshangabad,Banapura,"Kabuli Chana(Chickpeas-White)",Russian,FAQ,03/09/2025,4450,5551,5551
"Madhya Pradesh",Hoshangabad,Banapura,Wheat,Local,FAQ,03/09/2025,2632,2777,2664
"Madhya Pradesh",Hoshangabad,Hoshangabad(F&V),"Green Chilli","Green Chilly",FAQ,03/09/2025,2050,3660,2740
"Madhya Pradesh",Hoshangabad,Hoshangabad(F&V),Potato,Potato,FAQ,03/09/2025,690,1260,1110
"Madhya Pradesh",Hoshangabad,Hoshangabad(F&V),Pumpkin,Pumpkin,FAQ,03/09/2025,360,540,480
"Madhya Pradesh",Hoshangabad,Itarsi,Paddy(Dhan)(Common),Dhan,FAQ,03/09/2025,2000,2900,2900
"Madhya Pradesh",Hoshangabad,Pipariya,Wheat,Wheat,FAQ,03/09/2025,2412,2620,2601
"Madhya Pradesh",Hoshangabad,Pipariya(F&V),Coriander(Leaves),Coriander,FAQ,03/09/2025,1200,3700,2500
"Madhya Pradesh",Hoshangabad,Pipariya(F&V),Tomato,Tomato,FAQ,03/09/2025,1700,3300,2600
"Madhya Pradesh",Hoshangabad,Semriharchand,Wheat,"Mill Quality",FAQ,03/09/2025,2500,2500,2500
"Madhya Pradesh",Indore,Indore,Maize,Local,FAQ,03/09/2025,2260,2260,2260
"Madhya Pradesh",Indore,Indore,Soyabean,Soyabeen,FAQ,03/09/2025,1500,4750,4605
"Madhya Pradesh",Indore,Indore,Wheat,Wheat,FAQ,03/09/2025,2540,2943,2713
"Madhya Pradesh",Indore,Indore(F&V),Apple,Apple,Medium,03/09/2025,3000,9000,5500
"Madhya Pradesh",Indore,Indore(F&V),"Bhindi(Ladies Finger)",Bhindi,FAQ,03/09/2025,800,2200,1400
"Madhya Pradesh",Indore,Indore(F&V),Brinjal,"Arkasheela Mattigulla",FAQ,03/09/2025,400,800,600
"Madhya Pradesh",Indore,Indore(F&V),Ginger(Dry),Other,FAQ,03/09/2025,800,3000,1800
"Madhya Pradesh",Indore,Indore(F&V),Papaya,Papaya,Medium,03/09/2025,600,2000,1400
"Madhya Pradesh",Indore,Mhow,Wheat,Wheat,FAQ,03/09/2025,2555,2818,2818
"Madhya Pradesh",Indore,Sanwer,Soyabean,Soyabeen,FAQ,03/09/2025,3909,4550,4400
"Madhya Pradesh",Indore,Sanwer(F&V),Tomato,Tomato,FAQ,03/09/2025,2500,3000,2850
"Madhya Pradesh",Jabalpur,Jabalpur,"Black Gram (Urd Beans)(Whole)",Urda/Urd,FAQ,03/09/2025,4500,10125,6800
"Madhya Pradesh",Jabalpur,Jabalpur,Soyabean,Soyabeen,FAQ,03/09/2025,4300,4300,4300
"Madhya Pradesh",Jabalpur,Paatan,Wheat,Wheat,FAQ,03/09/2025,2555,2670,2635
"Madhya Pradesh",Jhabua,Petlawad,Soyabean,Soyabeen,FAQ,03/09/2025,4230,4300,4300
"Madhya Pradesh",Jhabua,Petlawad,Wheat,Wheat,FAQ,03/09/2025,2425,2525,2500
"Madhya Pradesh",Katni,Katni,"Arhar (Tur/Red Gram)(Whole)","Arhar Dal(Tur)",Non-FAQ,03/09/2025,3200,5800,5500
"Madhya Pradesh",Katni,Katni,"Barley (Jau)",Barley,Non-FAQ,03/09/2025,2300,2306,2306
"Madhya Pradesh",Khandwa,Khandwa,"Bengal Gram(Gram)(Whole)",Gram,FAQ,03/09/2025,5150,5450,5250
"Madhya Pradesh",Khandwa,Khandwa,"Green Gram (Moong)(Whole)","Green (Whole)",FAQ,03/09/2025,3000,6900,6900
"Madhya Pradesh",Khandwa,Pandhana,Wheat,Wheat,FAQ,03/09/2025,2650,2650,2650
"Madhya Pradesh",Khandwa,Sanawad(F&V),"Bottle gourd","Bottle Gourd",FAQ,03/09/2025,1300,1500,1400
"Madhya Pradesh",Khargone,Bhikangaon,Wheat,Wheat,FAQ,03/09/2025,2661,2791,2674
"Madhya Pradesh",Khargone,Kasrawad,Wheat,Wheat,FAQ,03/09/2025,2660,2750,2730
"Madhya Pradesh",Khargone,Khargone,"Arhar (Tur/Red Gram)(Whole)","Arhar Dal(Tur)",FAQ,03/09/2025,5396,5396,5396
"Madhya Pradesh",Khargone,Khargone,"Green Gram (Moong)(Whole)","Green (Whole)",FAQ,03/09/2025,5100,5600,5600
"Madhya Pradesh",Khargone,Khargone,"Kabuli Chana(Chickpeas-White)","Dollar Gram",FAQ,03/09/2025,8000,8000,8000
"Madhya Pradesh",Khargone,Sanawad,Wheat,Wheat,FAQ,03/09/2025,2620,2682,2679
"Madhya Pradesh",Mandla,Mandla,"Green Peas",Pea,FAQ,03/09/2025,2700,2720,2720
"Madhya Pradesh",Mandla,Mandla,"Lentil (Masur)(Whole)","Masur Dal",FAQ,03/09/2025,5300,5300,5300
"Madhya Pradesh",Mandla,Mandla,Wheat,"Mill Quality",Non-FAQ,03/09/2025,2200,2201,2200
"Madhya Pradesh",Mandla,Nainpur,Maize,Yellow,Non-FAQ,03/09/2025,1900,1925,1925
"Madhya Pradesh",Mandsaur,Mandsaur,Onion,Onion-Organic,FAQ,03/09/2025,2681,12000,3000
"Madhya Pradesh",Mandsaur,Suvasra,Wheat,Wheat,FAQ,03/09/2025,2599,2700,2700
"Madhya Pradesh",Morena,Kailaras,Wheat,Wheat,FAQ,03/09/2025,2570,2589,2589
"Madhya Pradesh",Narsinghpur,Gotegaon,"Green Gram (Moong)(Whole)","Green (Whole)",FAQ,03/09/2025,5910,6615,6615
"Madhya Pradesh",Narsinghpur,Narsinghpur,"Black Gram (Urd Beans)(Whole)",Urda/Urd,Non-FAQ,03/09/2025,4000,7105,7105
"Madhya Pradesh",Narsinghpur,Narsinghpur,"Lentil (Masur)(Whole)",Local,FAQ,03/09/2025,4670,5975,5975
"Madhya Pradesh",Narsinghpur,Narsinghpur,Soyabean,Yellow,FAQ,03/09/2025,4380,4380,4380
"Madhya Pradesh",Neemuch,Manasa,"Bengal Gram(Gram)(Whole)",Gram,FAQ,03/09/2025,5201,5651,5651
"Madhya Pradesh",Neemuch,Manasa,Garlic,Garlic,FAQ,03/09/2025,2310,8100,4800
"Madhya Pradesh",Neemuch,Neemuch,Asgand,"Asafoetida leaf",FAQ,03/09/2025,850,865,865
"Madhya Pradesh",Neemuch,Neemuch,"Barley (Jau)",Barley,FAQ,03/09/2025,2386,2438,2400
"Madhya Pradesh",Neemuch,Neemuch,"Isabgul (Psyllium)",Isabgol,FAQ,03/09/2025,8700,11000,11000
"Madhya Pradesh",Neemuch,Neemuch,Pupadia,Pupadia,FAQ,03/09/2025,2200,2200,2200
"Madhya Pradesh",Neemuch,Neemuch,Wheat,Wheat,FAQ,03/09/2025,2599,3070,2845
"Madhya Pradesh",Panna,Ajaygarh,"Bengal Gram(Gram)(Whole)","Desi (F.A.Q. Split)",FAQ,03/09/2025,5570,5650,5600
"Madhya Pradesh",Panna,Ajaygarh,gulli,Gulli,FAQ,03/09/2025,4300,4300,4300
"Madhya Pradesh",Panna,Panna,"Bengal Gram(Gram)(Whole)","Desi (F.A.Q. Split)",Non-FAQ,03/09/2025,5400,5575,5575
"Madhya Pradesh",Raisen,Bareli,Wheat,"Mill Quality",FAQ,03/09/2025,2542,2600,2591
"Madhya Pradesh",Raisen,Bareli,Wheat,Wheat,FAQ,03/09/2025,2590,2590,2590
"Madhya Pradesh",Raisen,Gairatganj,Paddy(Dhan)(Common),Dhan,Non-FAQ,03/09/2025,2750,2825,2825
"Madhya Pradesh",Raisen,Silvani,Wheat,Wheat,FAQ,03/09/2025,2591,2622,2591
"Madhya Pradesh",Rajgarh,Pachaur,Wheat,Wheat,Non-FAQ,03/09/2025,2570,2642,2639
"Madhya Pradesh",Rajgarh,Sarangpur,Onion,Local,Non-FAQ,03/09/2025,234,514,400
"Madhya Pradesh",Ratlam,"A lot",Soyabean,Soyabeen,FAQ,03/09/2025,2753,4593,4589
"Madhya Pradesh",Ratlam,Jaora,"Green Gram (Moong)(Whole)","Green (Whole)",FAQ,03/09/2025,1600,7250,7250
"Madhya Pradesh",Ratlam,Jaora,"Green Peas",Pea,FAQ,03/09/2025,2001,4480,4480
"Madhya Pradesh",Ratlam,Jaora,"Kabuli Chana(Chickpeas-White)","Dollar Gram",FAQ,03/09/2025,3400,10041,9300
"Madhya Pradesh",Ratlam,Jaora,"Lentil (Masur)(Whole)","Masur Dal",FAQ,03/09/2025,5700,5700,5700
"Madhya Pradesh",Ratlam,Jawra(F&V),Cauliflower,Cauliflower,FAQ,03/09/2025,1500,4000,1600
"Madhya Pradesh",Ratlam,Jawra(F&V),Ginger(Green),"Green Ginger",FAQ,03/09/2025,2000,6000,3000
